frame,event,worms_before,worms_after
90,appear,[],[np.int32(37)]
90,appear,[],[np.int32(39)]
90,appear,[],[np.int32(46)]
90,appear,[],[np.int32(47)]
90,appear,[],[np.int32(49)]
90,merge,"[np.int64(54), np.int64(58)]",[np.int32(52)]
90,appear,[],[np.int32(54)]
90,appear,[],[np.int32(57)]
90,appear,[],[np.int32(58)]
90,appear,[],[np.int32(63)]
90,merge,"[np.int64(78), np.int64(87)]",[np.int32(69)]
90,appear,[],[np.int32(75)]
90,appear,[],[np.int32(76)]
90,appear,[],[np.int32(86)]
90,appear,[],[np.int32(87)]
90,appear,[],[np.int32(90)]
90,appear,[],[np.int32(92)]
90,merge,"[np.int64(103), np.int64(107)]",[np.int32(95)]
90,appear,[],[np.int32(98)]
90,appear,[],[np.int32(100)]
90,appear,[],[np.int32(102)]
90,appear,[],[np.int32(103)]
90,appear,[],[np.int32(104)]
90,disappear,[np.int32(1)],[]
90,disappear,[np.int32(5)],[]
90,disappear,[np.int32(6)],[]
90,disappear,[np.int32(7)],[]
90,disappear,[np.int32(9)],[]
90,disappear,[np.int32(11)],[]
90,disappear,[np.int32(15)],[]
90,disappear,[np.int32(18)],[]
90,disappear,[np.int32(19)],[]
90,disappear,[np.int32(25)],[]
90,disappear,[np.int32(26)],[]
90,disappear,[np.int32(28)],[]
90,disappear,[np.int32(29)],[]
90,disappear,[np.int32(31)],[]
90,disappear,[np.int32(32)],[]
90,disappear,[np.int32(39)],[]
90,disappear,[np.int32(41)],[]
90,disappear,[np.int32(43)],[]
90,disappear,[np.int32(50)],[]
90,disappear,[np.int32(53)],[]
90,disappear,[np.int32(55)],[]
90,disappear,[np.int32(56)],[]
90,disappear,[np.int32(59)],[]
90,disappear,[np.int32(60)],[]
90,disappear,[np.int32(65)],[]
90,disappear,[np.int32(68)],[]
90,disappear,[np.int32(69)],[]
90,disappear,[np.int32(71)],[]
90,disappear,[np.int32(73)],[]
90,disappear,[np.int32(77)],[]
90,disappear,[np.int32(79)],[]
90,disappear,[np.int32(82)],[]
90,split,[np.int32(83)],"[np.int64(71), np.int64(83)]"
90,disappear,[np.int32(86)],[]
90,disappear,[np.int32(89)],[]
90,disappear,[np.int32(95)],[]
90,disappear,[np.int32(98)],[]
90,disappear,[np.int32(101)],[]
90,disappear,[np.int32(102)],[]
90,disappear,[np.int32(109)],[]
90,disappear,[np.int32(110)],[]
90,disappear,[np.int32(114)],[]
90,disappear,[np.int32(115)],[]
100,appear,[],[np.int32(2)]
100,appear,[],[np.int32(10)]
100,appear,[],[np.int32(20)]
100,appear,[],[np.int32(26)]
100,appear,[],[np.int32(29)]
100,appear,[],[np.int32(35)]
100,appear,[],[np.int32(37)]
100,appear,[],[np.int32(40)]
100,appear,[],[np.int32(45)]
100,appear,[],[np.int32(47)]
100,appear,[],[np.int32(54)]
100,appear,[],[np.int32(64)]
100,appear,[],[np.int32(65)]
100,appear,[],[np.int32(66)]
100,appear,[],[np.int32(67)]
100,appear,[],[np.int32(72)]
100,appear,[],[np.int32(73)]
100,merge,"[np.int64(71), np.int64(83)]",[np.int32(77)]
100,appear,[],[np.int32(78)]
100,appear,[],[np.int32(80)]
100,appear,[],[np.int32(81)]
100,appear,[],[np.int32(86)]
100,appear,[],[np.int32(92)]
100,appear,[],[np.int32(94)]
100,appear,[],[np.int32(95)]
100,appear,[],[np.int32(98)]
100,appear,[],[np.int32(99)]
100,appear,[],[np.int32(101)]
100,appear,[],[np.int32(102)]
100,appear,[],[np.int32(106)]
100,appear,[],[np.int32(107)]
100,appear,[],[np.int32(112)]
100,appear,[],[np.int32(116)]
100,disappear,[np.int32(1)],[]
100,split,[np.int32(2)],"[np.int64(3), np.int64(5)]"
100,disappear,[np.int32(9)],[]
100,disappear,[np.int32(10)],[]
100,disappear,[np.int32(16)],[]
100,disappear,[np.int32(32)],[]
100,disappear,[np.int32(33)],[]
100,disappear,[np.int32(35)],[]
100,disappear,[np.int32(39)],[]
100,disappear,[np.int32(41)],[]
100,disappear,[np.int32(42)],[]
100,disappear,[np.int32(53)],[]
100,disappear,[np.int32(55)],[]
100,disappear,[np.int32(63)],[]
100,disappear,[np.int32(75)],[]
100,disappear,[np.int32(76)],[]
100,disappear,[np.int32(82)],[]
100,disappear,[np.int32(84)],[]
100,disappear,[np.int32(88)],[]
100,split,[np.int32(90)],"[np.int64(97), np.int64(104)]"
100,disappear,[np.int32(91)],[]
100,disappear,[np.int32(96)],[]
100,disappear,[np.int32(97)],[]
100,disappear,[np.int32(98)],[]
100,disappear,[np.int32(105)],[]
110,appear,[],[np.int32(3)]
110,appear,[],[np.int32(5)]
110,appear,[],[np.int32(11)]
110,appear,[],[np.int32(17)]
110,appear,[],[np.int32(19)]
110,appear,[],[np.int32(20)]
110,appear,[],[np.int32(21)]
110,appear,[],[np.int32(25)]
110,appear,[],[np.int32(29)]
110,appear,[],[np.int32(34)]
110,appear,[],[np.int32(42)]
110,appear,[],[np.int32(43)]
110,appear,[],[np.int32(45)]
110,appear,[],[np.int32(50)]
110,appear,[],[np.int32(52)]
110,appear,[],[np.int32(53)]
110,appear,[],[np.int32(54)]
110,appear,[],[np.int32(64)]
110,appear,[],[np.int32(75)]
110,appear,[],[np.int32(76)]
110,appear,[],[np.int32(96)]
110,appear,[],[np.int32(98)]
110,appear,[],[np.int32(110)]
110,disappear,[np.int32(1)],[]
110,disappear,[np.int32(3)],[]
110,disappear,[np.int32(5)],[]
110,disappear,[np.int32(11)],[]
110,disappear,[np.int32(14)],[]
110,disappear,[np.int32(15)],[]
110,split,[np.int32(16)],"[np.int64(13), np.int64(16)]"
110,disappear,[np.int32(17)],[]
110,disappear,[np.int32(21)],[]
110,disappear,[np.int32(22)],[]
110,disappear,[np.int32(25)],[]
110,disappear,[np.int32(28)],[]
110,disappear,[np.int32(29)],[]
110,disappear,[np.int32(30)],[]
110,disappear,[np.int32(31)],[]
110,disappear,[np.int32(34)],[]
110,disappear,[np.int32(37)],[]
110,disappear,[np.int32(40)],[]
110,disappear,[np.int32(47)],[]
110,disappear,[np.int32(49)],[]
110,disappear,[np.int32(50)],[]
110,disappear,[np.int32(51)],[]
110,disappear,[np.int32(52)],[]
110,disappear,[np.int32(54)],[]
110,disappear,[np.int32(60)],[]
110,disappear,[np.int32(61)],[]
110,split,[np.int32(62)],"[np.int64(55), np.int64(58)]"
110,disappear,[np.int32(63)],[]
110,disappear,[np.int32(65)],[]
110,disappear,[np.int32(66)],[]
110,disappear,[np.int32(67)],[]
110,split,[np.int32(74)],"[np.int64(66), np.int64(68)]"
110,disappear,[np.int32(75)],[]
110,split,[np.int32(77)],"[np.int64(67), np.int64(77)]"
110,disappear,[np.int32(83)],[]
110,split,[np.int32(85)],"[np.int64(69), np.int64(81)]"
110,disappear,[np.int32(86)],[]
110,split,[np.int32(89)],"[np.int64(84), np.int64(89)]"
110,split,[np.int32(96)],"[np.int64(88), np.int64(99)]"
110,disappear,[np.int32(102)],[]
110,disappear,[np.int32(110)],[]
110,disappear,[np.int32(112)],[]
110,disappear,[np.int32(115)],[]
120,appear,[],[np.int32(8)]
120,appear,[],[np.int32(9)]
120,appear,[],[np.int32(10)]
120,appear,[],[np.int32(11)]
120,appear,[],[np.int32(16)]
120,appear,[],[np.int32(17)]
120,appear,[],[np.int32(20)]
120,appear,[],[np.int32(21)]
120,appear,[],[np.int32(26)]
120,appear,[],[np.int32(27)]
120,appear,[],[np.int32(28)]
120,appear,[],[np.int32(32)]
120,appear,[],[np.int32(33)]
120,appear,[],[np.int32(34)]
120,appear,[],[np.int32(35)]
120,appear,[],[np.int32(36)]
120,appear,[],[np.int32(37)]
120,appear,[],[np.int32(41)]
120,appear,[],[np.int32(42)]
120,appear,[],[np.int32(50)]
120,appear,[],[np.int32(52)]
120,appear,[],[np.int32(58)]
120,appear,[],[np.int32(59)]
120,appear,[],[np.int32(63)]
120,appear,[],[np.int32(65)]
120,merge,"[np.int64(55), np.int64(58)]",[np.int32(67)]
120,appear,[],[np.int32(68)]
120,appear,[],[np.int32(69)]
120,appear,[],[np.int32(71)]
120,appear,[],[np.int32(76)]
120,merge,"[np.int64(66), np.int64(68)]",[np.int32(78)]
120,merge,"[np.int64(69), np.int64(81)]",[np.int32(83)]
120,appear,[],[np.int32(84)]
120,appear,[],[np.int32(85)]
120,appear,[],[np.int32(88)]
120,appear,[],[np.int32(91)]
120,appear,[],[np.int32(92)]
120,merge,"[np.int64(84), np.int64(89)]",[np.int32(95)]
120,appear,[],[np.int32(98)]
120,appear,[],[np.int32(106)]
120,appear,[],[np.int32(108)]
120,appear,[],[np.int32(113)]
120,split,[np.int32(2)],"[np.int64(2), np.int64(5)]"
120,disappear,[np.int32(4)],[]
120,disappear,[np.int32(5)],[]
120,disappear,[np.int32(7)],[]
120,disappear,[np.int32(10)],[]
120,disappear,[np.int32(12)],[]
120,disappear,[np.int32(15)],[]
120,disappear,[np.int32(17)],[]
120,disappear,[np.int32(23)],[]
120,disappear,[np.int32(25)],[]
120,disappear,[np.int32(26)],[]
120,disappear,[np.int32(29)],[]
120,disappear,[np.int32(31)],[]
120,disappear,[np.int32(34)],[]
120,disappear,[np.int32(36)],[]
120,split,[np.int32(37)],"[np.int64(43), np.int64(44)]"
120,split,[np.int32(38)],"[np.int64(45), np.int64(47)]"
120,disappear,[np.int32(40)],[]
120,split,[np.int32(41)],"[np.int64(48), np.int64(51)]"
120,disappear,[np.int32(46)],[]
120,disappear,[np.int32(50)],[]
120,disappear,[np.int32(51)],[]
120,disappear,[np.int32(57)],[]
120,disappear,[np.int32(67)],[]
120,disappear,[np.int32(74)],[]
120,disappear,[np.int32(75)],[]
120,disappear,[np.int32(82)],[]
120,disappear,[np.int32(86)],[]
120,disappear,[np.int32(87)],[]
120,disappear,[np.int32(88)],[]
120,disappear,[np.int32(91)],[]
120,disappear,[np.int32(93)],[]
120,disappear,[np.int32(94)],[]
120,disappear,[np.int32(96)],[]
120,disappear,[np.int32(97)],[]
120,disappear,[np.int32(102)],[]
120,disappear,[np.int32(105)],[]
120,disappear,[np.int32(106)],[]
120,disappear,[np.int32(110)],[]
130,appear,[],[np.int32(2)]
130,appear,[],[np.int32(3)]
130,appear,[],[np.int32(4)]
130,appear,[],[np.int32(12)]
130,appear,[],[np.int32(16)]
130,appear,[],[np.int32(18)]
130,appear,[],[np.int32(22)]
130,appear,[],[np.int32(23)]
130,appear,[],[np.int32(24)]
130,appear,[],[np.int32(29)]
130,appear,[],[np.int32(30)]
130,appear,[],[np.int32(33)]
130,appear,[],[np.int32(34)]
130,appear,[],[np.int32(39)]
130,appear,[],[np.int32(40)]
130,appear,[],[np.int32(41)]
130,appear,[],[np.int32(45)]
130,appear,[],[np.int32(50)]
130,appear,[],[np.int32(56)]
130,appear,[],[np.int32(58)]
130,appear,[],[np.int32(61)]
130,appear,[],[np.int32(67)]
130,appear,[],[np.int32(69)]
130,appear,[],[np.int32(87)]
130,appear,[],[np.int32(93)]
130,appear,[],[np.int32(94)]
130,appear,[],[np.int32(97)]
130,appear,[],[np.int32(101)]
130,appear,[],[np.int32(110)]
130,split,[np.int32(1)],"[np.int64(1), np.int64(6)]"
130,disappear,[np.int32(2)],[]
130,disappear,[np.int32(5)],[]
130,disappear,[np.int32(9)],[]
130,split,[np.int32(12)],"[np.int64(13), np.int64(17)]"
130,disappear,[np.int32(13)],[]
130,disappear,[np.int32(14)],[]
130,disappear,[np.int32(16)],[]
130,disappear,[np.int32(17)],[]
130,disappear,[np.int32(19)],[]
130,disappear,[np.int32(22)],[]
130,disappear,[np.int32(23)],[]
130,disappear,[np.int32(25)],[]
130,disappear,[np.int32(26)],[]
130,disappear,[np.int32(27)],[]
130,disappear,[np.int32(28)],[]
130,disappear,[np.int32(36)],[]
130,disappear,[np.int32(37)],[]
130,disappear,[np.int32(40)],[]
130,disappear,[np.int32(41)],[]
130,disappear,[np.int32(42)],[]
130,disappear,[np.int32(43)],[]
130,disappear,[np.int32(46)],[]
130,disappear,[np.int32(47)],[]
130,disappear,[np.int32(51)],[]
130,split,[np.int32(53)],"[np.int64(51), np.int64(52)]"
130,disappear,[np.int32(58)],[]
130,disappear,[np.int32(61)],[]
130,disappear,[np.int32(63)],[]
130,disappear,[np.int32(64)],[]
130,split,[np.int32(67)],"[np.int64(63), np.int64(68)]"
130,disappear,[np.int32(71)],[]
130,disappear,[np.int32(75)],[]
130,split,[np.int32(78)],"[np.int64(75), np.int64(80)]"
130,disappear,[np.int32(80)],[]
130,disappear,[np.int32(82)],[]
130,split,[np.int32(83)],"[np.int64(79), np.int64(88)]"
130,disappear,[np.int32(85)],[]
130,disappear,[np.int32(88)],[]
130,disappear,[np.int32(89)],[]
130,disappear,[np.int32(93)],[]
130,split,[np.int32(95)],"[np.int64(89), np.int64(91), np.int64(96)]"
130,disappear,[np.int32(98)],[]
130,disappear,[np.int32(99)],[]
130,disappear,[np.int32(101)],[]
130,split,[np.int32(103)],"[np.int64(100), np.int64(102)]"
130,disappear,[np.int32(106)],[]
130,disappear,[np.int32(108)],[]
140,appear,[],[np.int32(2)]
140,appear,[],[np.int32(5)]
140,appear,[],[np.int32(6)]
140,appear,[],[np.int32(7)]
140,appear,[],[np.int32(14)]
140,appear,[],[np.int32(15)]
140,appear,[],[np.int32(18)]
140,appear,[],[np.int32(22)]
140,appear,[],[np.int32(29)]
140,appear,[],[np.int32(32)]
140,appear,[],[np.int32(36)]
140,appear,[],[np.int32(43)]
140,appear,[],[np.int32(46)]
140,appear,[],[np.int32(48)]
140,merge,"[np.int64(51), np.int64(52)]",[np.int32(49)]
140,appear,[],[np.int32(53)]
140,appear,[],[np.int32(56)]
140,appear,[],[np.int32(58)]
140,appear,[],[np.int32(63)]
140,appear,[],[np.int32(64)]
140,appear,[],[np.int32(67)]
140,appear,[],[np.int32(76)]
140,appear,[],[np.int32(77)]
140,appear,[],[np.int32(79)]
140,appear,[],[np.int32(80)]
140,appear,[],[np.int32(83)]
140,appear,[],[np.int32(85)]
140,appear,[],[np.int32(94)]
140,appear,[],[np.int32(96)]
140,appear,[],[np.int32(99)]
140,appear,[],[np.int32(101)]
140,appear,[],[np.int32(107)]
140,appear,[],[np.int32(109)]
140,appear,[],[np.int32(110)]
140,disappear,[np.int32(2)],[]
140,disappear,[np.int32(3)],[]
140,disappear,[np.int32(4)],[]
140,disappear,[np.int32(6)],[]
140,disappear,[np.int32(11)],[]
140,disappear,[np.int32(16)],[]
140,disappear,[np.int32(25)],[]
140,disappear,[np.int32(29)],[]
140,disappear,[np.int32(30)],[]
140,disappear,[np.int32(32)],[]
140,disappear,[np.int32(38)],[]
140,disappear,[np.int32(43)],[]
140,disappear,[np.int32(44)],[]
140,disappear,[np.int32(47)],[]
140,split,[np.int32(49)],"[np.int64(47), np.int64(55)]"
140,disappear,[np.int32(56)],[]
140,disappear,[np.int32(57)],[]
140,disappear,[np.int32(58)],[]
140,disappear,[np.int32(62)],[]
140,disappear,[np.int32(64)],[]
140,disappear,[np.int32(67)],[]
140,disappear,[np.int32(72)],[]
140,disappear,[np.int32(75)],[]
140,disappear,[np.int32(76)],[]
140,disappear,[np.int32(81)],[]
140,disappear,[np.int32(85)],[]
140,disappear,[np.int32(86)],[]
140,disappear,[np.int32(91)],[]
140,disappear,[np.int32(96)],[]
140,disappear,[np.int32(97)],[]
140,disappear,[np.int32(99)],[]
140,disappear,[np.int32(110)],[]
140,disappear,[np.int32(111)],[]
150,appear,[],[np.int32(1)]
150,appear,[],[np.int32(4)]
150,appear,[],[np.int32(5)]
150,appear,[],[np.int32(11)]
150,merge,"[np.int64(15), np.int64(17)]",[np.int32(14)]
150,appear,[],[np.int32(21)]
150,appear,[],[np.int32(26)]
150,appear,[],[np.int32(28)]
150,appear,[],[np.int32(29)]
150,appear,[],[np.int32(33)]
150,appear,[],[np.int32(36)]
150,appear,[],[np.int32(38)]
150,appear,[],[np.int32(42)]
150,appear,[],[np.int32(43)]
150,merge,"[np.int64(48), np.int64(56)]",[np.int32(44)]
150,appear,[],[np.int32(47)]
150,appear,[],[np.int32(51)]
150,appear,[],[np.int32(52)]
150,appear,[],[np.int32(57)]
150,appear,[],[np.int32(58)]
150,merge,"[np.int64(63), np.int64(67)]",[np.int32(60)]
150,merge,"[np.int64(62), np.int64(69)]",[np.int32(63)]
150,appear,[],[np.int32(64)]
150,appear,[],[np.int32(66)]
150,appear,[],[np.int32(67)]
150,appear,[],[np.int32(73)]
150,appear,[],[np.int32(74)]
150,appear,[],[np.int32(81)]
150,appear,[],[np.int32(85)]
150,appear,[],[np.int32(87)]
150,appear,[],[np.int32(89)]
150,appear,[],[np.int32(100)]
150,appear,[],[np.int32(101)]
150,disappear,[np.int32(10)],[]
150,disappear,[np.int32(12)],[]
150,disappear,[np.int32(21)],[]
150,disappear,[np.int32(22)],[]
150,disappear,[np.int32(25)],[]
150,disappear,[np.int32(28)],[]
150,disappear,[np.int32(29)],[]
150,disappear,[np.int32(31)],[]
150,disappear,[np.int32(35)],[]
150,disappear,[np.int32(36)],[]
150,disappear,[np.int32(37)],[]
150,disappear,[np.int32(42)],[]
150,disappear,[np.int32(43)],[]
150,disappear,[np.int32(45)],[]
150,disappear,[np.int32(46)],[]
150,disappear,[np.int32(52)],[]
150,disappear,[np.int32(53)],[]
150,disappear,[np.int32(55)],[]
150,disappear,[np.int32(61)],[]
150,disappear,[np.int32(68)],[]
150,disappear,[np.int32(70)],[]
150,disappear,[np.int32(73)],[]
150,disappear,[np.int32(77)],[]
150,disappear,[np.int32(78)],[]
150,disappear,[np.int32(82)],[]
150,disappear,[np.int32(89)],[]
150,disappear,[np.int32(90)],[]
150,disappear,[np.int32(92)],[]
150,disappear,[np.int32(96)],[]
150,disappear,[np.int32(97)],[]
150,disappear,[np.int32(98)],[]
150,disappear,[np.int32(101)],[]
150,disappear,[np.int32(103)],[]
150,disappear,[np.int32(107)],[]
150,disappear,[np.int32(108)],[]
150,disappear,[np.int32(112)],[]
160,appear,[],[np.int32(7)]
160,appear,[],[np.int32(9)]
160,appear,[],[np.int32(15)]
160,appear,[],[np.int32(22)]
160,appear,[],[np.int32(25)]
160,appear,[],[np.int32(30)]
160,appear,[],[np.int32(32)]
160,appear,[],[np.int32(34)]
160,appear,[],[np.int32(36)]
160,appear,[],[np.int32(45)]
160,appear,[],[np.int32(50)]
160,appear,[],[np.int32(51)]
160,appear,[],[np.int32(53)]
160,appear,[],[np.int32(55)]
160,appear,[],[np.int32(62)]
160,appear,[],[np.int32(63)]
160,appear,[],[np.int32(67)]
160,appear,[],[np.int32(68)]
160,appear,[],[np.int32(72)]
160,appear,[],[np.int32(74)]
160,appear,[],[np.int32(79)]
160,appear,[],[np.int32(88)]
160,appear,[],[np.int32(91)]
160,appear,[],[np.int32(92)]
160,appear,[],[np.int32(93)]
160,appear,[],[np.int32(95)]
160,appear,[],[np.int32(98)]
160,appear,[],[np.int32(102)]
160,appear,[],[np.int32(103)]
160,appear,[],[np.int32(104)]
160,appear,[],[np.int32(106)]
160,disappear,[np.int32(2)],[]
160,disappear,[np.int32(8)],[]
160,disappear,[np.int32(12)],[]
160,split,[np.int32(13)],"[np.int64(13), np.int64(20)]"
160,disappear,[np.int32(21)],[]
160,disappear,[np.int32(30)],[]
160,disappear,[np.int32(34)],[]
160,disappear,[np.int32(35)],[]
160,split,[np.int32(36)],"[np.int64(39), np.int64(40)]"
160,disappear,[np.int32(40)],[]
160,disappear,[np.int32(42)],[]
160,disappear,[np.int32(44)],[]
160,disappear,[np.int32(52)],[]
160,disappear,[np.int32(54)],[]
160,disappear,[np.int32(56)],[]
160,disappear,[np.int32(58)],[]
160,disappear,[np.int32(64)],[]
160,disappear,[np.int32(65)],[]
160,disappear,[np.int32(72)],[]
160,disappear,[np.int32(73)],[]
160,split,[np.int32(74)],"[np.int64(78), np.int64(87)]"
160,disappear,[np.int32(75)],[]
160,disappear,[np.int32(81)],[]
160,disappear,[np.int32(84)],[]
160,disappear,[np.int32(85)],[]
160,disappear,[np.int32(88)],[]
160,disappear,[np.int32(89)],[]
160,disappear,[np.int32(90)],[]
160,disappear,[np.int32(91)],[]
160,disappear,[np.int32(93)],[]
160,split,[np.int32(96)],"[np.int64(99), np.int64(100)]"
160,disappear,[np.int32(98)],[]
160,disappear,[np.int32(100)],[]
170,appear,[],[np.int32(5)]
170,appear,[],[np.int32(6)]
170,appear,[],[np.int32(8)]
170,appear,[],[np.int32(12)]
170,appear,[],[np.int32(18)]
170,appear,[],[np.int32(20)]
170,appear,[],[np.int32(26)]
170,appear,[],[np.int32(35)]
170,appear,[],[np.int32(37)]
170,appear,[],[np.int32(38)]
170,appear,[],[np.int32(40)]
170,appear,[],[np.int32(42)]
170,appear,[],[np.int32(43)]
170,appear,[],[np.int32(45)]
170,appear,[],[np.int32(46)]
170,appear,[],[np.int32(49)]
170,appear,[],[np.int32(51)]
170,appear,[],[np.int32(53)]
170,appear,[],[np.int32(54)]
170,appear,[],[np.int32(60)]
170,appear,[],[np.int32(63)]
170,appear,[],[np.int32(68)]
170,appear,[],[np.int32(71)]
170,appear,[],[np.int32(72)]
170,appear,[],[np.int32(77)]
170,appear,[],[np.int32(80)]
170,appear,[],[np.int32(81)]
170,appear,[],[np.int32(85)]
170,appear,[],[np.int32(86)]
170,appear,[],[np.int32(88)]
170,appear,[],[np.int32(98)]
170,appear,[],[np.int32(102)]
170,appear,[],[np.int32(105)]
170,appear,[],[np.int32(106)]
170,appear,[],[np.int32(111)]
170,appear,[],[np.int32(113)]
170,disappear,[np.int32(4)],[]
170,disappear,[np.int32(6)],[]
170,disappear,[np.int32(9)],[]
170,disappear,[np.int32(11)],[]
170,disappear,[np.int32(13)],[]
170,disappear,[np.int32(20)],[]
170,disappear,[np.int32(24)],[]
170,disappear,[np.int32(25)],[]
170,disappear,[np.int32(30)],[]
170,disappear,[np.int32(34)],[]
170,disappear,[np.int32(39)],[]
170,disappear,[np.int32(43)],[]
170,disappear,[np.int32(44)],[]
170,disappear,[np.int32(47)],[]
170,disappear,[np.int32(50)],[]
170,disappear,[np.int32(51)],[]
170,disappear,[np.int32(54)],[]
170,disappear,[np.int32(55)],[]
170,disappear,[np.int32(61)],[]
170,split,[np.int32(65)],"[np.int64(70), np.int64(78)]"
170,disappear,[np.int32(68)],[]
170,disappear,[np.int32(74)],[]
170,disappear,[np.int32(75)],[]
170,disappear,[np.int32(85)],[]
170,disappear,[np.int32(86)],[]
170,disappear,[np.int32(90)],[]
170,disappear,[np.int32(95)],[]
170,disappear,[np.int32(98)],[]
170,disappear,[np.int32(99)],[]
170,disappear,[np.int32(103)],[]
170,disappear,[np.int32(104)],[]
170,disappear,[np.int32(107)],[]
180,appear,[],[np.int32(10)]
180,appear,[],[np.int32(11)]
180,appear,[],[np.int32(20)]
180,merge,"[np.int64(26), np.int64(31)]",[np.int32(26)]
180,appear,[],[np.int32(31)]
180,appear,[],[np.int32(33)]
180,appear,[],[np.int32(35)]
180,merge,"[np.int64(44), np.int64(48)]",[np.int32(38)]
180,appear,[],[np.int32(40)]
180,appear,[],[np.int32(45)]
180,appear,[],[np.int32(55)]
180,appear,[],[np.int32(56)]
180,appear,[],[np.int32(58)]
180,merge,"[np.int64(67), np.int64(72)]",[np.int32(60)]
180,appear,[],[np.int32(73)]
180,appear,[],[np.int32(75)]
180,appear,[],[np.int32(80)]
180,appear,[],[np.int32(84)]
180,appear,[],[np.int32(90)]
180,appear,[],[np.int32(92)]
180,appear,[],[np.int32(93)]
180,appear,[],[np.int32(94)]
180,appear,[],[np.int32(95)]
180,appear,[],[np.int32(102)]
180,disappear,[np.int32(5)],[]
180,split,[np.int32(11)],"[np.int64(9), np.int64(16)]"
180,disappear,[np.int32(12)],[]
180,disappear,[np.int32(14)],[]
180,disappear,[np.int32(15)],[]
180,disappear,[np.int32(16)],[]
180,disappear,[np.int32(19)],[]
180,disappear,[np.int32(20)],[]
180,disappear,[np.int32(23)],[]
180,disappear,[np.int32(35)],[]
180,disappear,[np.int32(36)],[]
180,disappear,[np.int32(41)],[]
180,disappear,[np.int32(46)],[]
180,disappear,[np.int32(49)],[]
180,disappear,[np.int32(51)],[]
180,disappear,[np.int32(53)],[]
180,disappear,[np.int32(54)],[]
180,disappear,[np.int32(58)],[]
180,disappear,[np.int32(61)],[]
180,disappear,[np.int32(69)],[]
180,disappear,[np.int32(70)],[]
180,disappear,[np.int32(73)],[]
180,disappear,[np.int32(79)],[]
180,disappear,[np.int32(86)],[]
180,split,[np.int32(87)],"[np.int64(72), np.int64(83)]"
180,split,[np.int32(91)],"[np.int64(78), np.int64(82)]"
180,disappear,[np.int32(93)],[]
180,disappear,[np.int32(96)],[]
180,disappear,[np.int32(100)],[]
180,disappear,[np.int32(102)],[]
180,disappear,[np.int32(106)],[]
180,disappear,[np.int32(109)],[]
180,disappear,[np.int32(110)],[]
190,appear,[],[np.int32(1)]
190,appear,[],[np.int32(3)]
190,appear,[],[np.int32(6)]
190,appear,[],[np.int32(8)]
190,appear,[],[np.int32(9)]
190,appear,[],[np.int32(11)]
190,appear,[],[np.int32(21)]
190,appear,[],[np.int32(23)]
190,appear,[],[np.int32(31)]
190,appear,[],[np.int32(32)]
190,appear,[],[np.int32(33)]
190,appear,[],[np.int32(37)]
190,appear,[],[np.int32(41)]
190,appear,[],[np.int32(47)]
190,appear,[],[np.int32(49)]
190,appear,[],[np.int32(51)]
190,appear,[],[np.int32(53)]
190,appear,[],[np.int32(55)]
190,appear,[],[np.int32(57)]
190,appear,[],[np.int32(61)]
190,appear,[],[np.int32(65)]
190,appear,[],[np.int32(69)]
190,appear,[],[np.int32(71)]
190,appear,[],[np.int32(73)]
190,appear,[],[np.int32(79)]
190,appear,[],[np.int32(86)]
190,merge,"[np.int64(81), np.int64(82)]",[np.int32(92)]
190,appear,[],[np.int32(95)]
190,appear,[],[np.int32(97)]
190,appear,[],[np.int32(103)]
190,appear,[],[np.int32(105)]
190,appear,[],[np.int32(112)]
190,appear,[],[np.int32(113)]
190,disappear,[np.int32(2)],[]
190,disappear,[np.int32(20)],[]
190,disappear,[np.int32(21)],[]
190,disappear,[np.int32(23)],[]
190,split,[np.int32(25)],"[np.int64(29), np.int64(35)]"
190,disappear,[np.int32(27)],[]
190,disappear,[np.int32(29)],[]
190,disappear,[np.int32(32)],[]
190,split,[np.int32(38)],"[np.int64(44), np.int64(48)]"
190,disappear,[np.int32(39)],[]
190,disappear,[np.int32(47)],[]
190,disappear,[np.int32(48)],[]
190,disappear,[np.int32(52)],[]
190,disappear,[np.int32(53)],[]
190,disappear,[np.int32(55)],[]
190,disappear,[np.int32(65)],[]
190,split,[np.int32(67)],"[np.int64(82), np.int64(87)]"
190,disappear,[np.int32(70)],[]
190,split,[np.int32(71)],"[np.int64(80), np.int64(94)]"
190,disappear,[np.int32(74)],[]
190,disappear,[np.int32(76)],[]
190,disappear,[np.int32(78)],[]
190,disappear,[np.int32(83)],[]
190,split,[np.int32(87)],"[np.int64(99), np.int64(101)]"
190,disappear,[np.int32(90)],[]
190,disappear,[np.int32(91)],[]
190,disappear,[np.int32(92)],[]
190,disappear,[np.int32(94)],[]
190,disappear,[np.int32(95)],[]
190,disappear,[np.int32(96)],[]
190,split,[np.int32(100)],"[np.int64(108), np.int64(111)]"
190,disappear,[np.int32(104)],[]
200,appear,[],[np.int32(8)]
200,appear,[],[np.int32(10)]
200,appear,[],[np.int32(11)]
200,appear,[],[np.int32(19)]
200,appear,[],[np.int32(21)]
200,appear,[],[np.int32(23)]
200,appear,[],[np.int32(26)]
200,appear,[],[np.int32(31)]
200,appear,[],[np.int32(32)]
200,merge,"[np.int64(48), np.int64(55)]",[np.int32(44)]
200,appear,[],[np.int32(53)]
200,appear,[],[np.int32(62)]
