frame,event,worms_before,worms_after
30,disappear,[np.int32(62)],[]
30,disappear,[np.int32(63)],[]
30,disappear,[np.int32(64)],[]
30,disappear,[np.int32(80)],[]
30,disappear,[np.int32(85)],[]
30,disappear,[np.int32(90)],[]
30,disappear,[np.int32(91)],[]
30,disappear,[np.int32(105)],[]
30,disappear,[np.int32(111)],[]
30,split,[np.int32(118)],"[np.int64(113), np.int64(117)]"
30,disappear,[np.int32(119)],[]
30,disappear,[np.int32(121)],[]
30,disappear,[np.int32(128)],[]
31,appear,[],[np.int32(3)]
31,appear,[],[np.int32(6)]
31,appear,[],[np.int32(18)]
31,appear,[],[np.int32(27)]
31,appear,[],[np.int32(28)]
31,appear,[],[np.int32(29)]
31,appear,[],[np.int32(36)]
31,appear,[],[np.int32(37)]
31,appear,[],[np.int32(41)]
31,appear,[],[np.int32(45)]
31,appear,[],[np.int32(52)]
31,appear,[],[np.int32(63)]
31,appear,[],[np.int32(66)]
31,appear,[],[np.int32(84)]
31,appear,[],[np.int32(88)]
31,appear,[],[np.int32(91)]
31,appear,[],[np.int32(107)]
31,appear,[],[np.int32(108)]
31,appear,[],[np.int32(113)]
31,appear,[],[np.int32(122)]
31,appear,[],[np.int32(130)]
31,appear,[],[np.int32(131)]
31,appear,[],[np.int32(139)]
31,disappear,[np.int32(9)],[]
31,disappear,[np.int32(10)],[]
31,disappear,[np.int32(11)],[]
31,disappear,[np.int32(12)],[]
31,disappear,[np.int32(14)],[]
31,split,[np.int32(16)],"[np.int64(13), np.int64(17)]"
31,disappear,[np.int32(23)],[]
31,disappear,[np.int32(29)],[]
31,disappear,[np.int32(34)],[]
31,disappear,[np.int32(37)],[]
31,split,[np.int32(48)],"[np.int64(50), np.int64(61)]"
31,disappear,[np.int32(74)],[]
31,disappear,[np.int32(86)],[]
31,disappear,[np.int32(92)],[]
31,disappear,[np.int32(102)],[]
31,disappear,[np.int32(106)],[]
31,disappear,[np.int32(112)],[]
31,split,[np.int32(116)],"[np.int64(123), np.int64(133)]"
31,disappear,[np.int32(117)],[]
31,disappear,[np.int32(132)],[]
32,appear,[],[np.int32(5)]
32,appear,[],[np.int32(6)]
32,appear,[],[np.int32(10)]
32,appear,[],[np.int32(11)]
32,appear,[],[np.int32(20)]
32,appear,[],[np.int32(22)]
32,appear,[],[np.int32(23)]
32,appear,[],[np.int32(31)]
32,appear,[],[np.int32(40)]
32,appear,[],[np.int32(42)]
32,appear,[],[np.int32(49)]
32,appear,[],[np.int32(51)]
32,appear,[],[np.int32(52)]
32,appear,[],[np.int32(58)]
32,appear,[],[np.int32(69)]
32,appear,[],[np.int32(87)]
32,appear,[],[np.int32(96)]
32,appear,[],[np.int32(97)]
32,appear,[],[np.int32(123)]
32,appear,[],[np.int32(139)]
32,disappear,[np.int32(5)],[]
32,disappear,[np.int32(6)],[]
32,disappear,[np.int32(7)],[]
32,disappear,[np.int32(20)],[]
32,disappear,[np.int32(27)],[]
32,disappear,[np.int32(33)],[]
32,disappear,[np.int32(37)],[]
32,disappear,[np.int32(52)],[]
32,disappear,[np.int32(61)],[]
32,disappear,[np.int32(63)],[]
32,disappear,[np.int32(66)],[]
32,disappear,[np.int32(69)],[]
32,split,[np.int32(82)],"[np.int64(83), np.int64(93)]"
32,disappear,[np.int32(84)],[]
32,disappear,[np.int32(87)],[]
32,disappear,[np.int32(88)],[]
32,disappear,[np.int32(95)],[]
32,disappear,[np.int32(101)],[]
32,disappear,[np.int32(107)],[]
32,disappear,[np.int32(118)],[]
32,disappear,[np.int32(127)],[]
32,disappear,[np.int32(129)],[]
33,appear,[],[np.int32(4)]
33,appear,[],[np.int32(5)]
33,appear,[],[np.int32(12)]
33,appear,[],[np.int32(17)]
33,appear,[],[np.int32(24)]
33,appear,[],[np.int32(29)]
33,merge,"[np.int64(30), np.int64(36)]",[np.int32(31)]
33,appear,[],[np.int32(34)]
33,appear,[],[np.int32(37)]
33,appear,[],[np.int32(46)]
33,appear,[],[np.int32(47)]
33,appear,[],[np.int32(51)]
33,appear,[],[np.int32(61)]
33,appear,[],[np.int32(66)]
33,appear,[],[np.int32(73)]
33,appear,[],[np.int32(100)]
33,appear,[],[np.int32(103)]
33,appear,[],[np.int32(106)]
33,appear,[],[np.int32(113)]
33,appear,[],[np.int32(114)]
33,appear,[],[np.int32(115)]
33,appear,[],[np.int32(118)]
33,merge,"[np.int64(116), np.int64(121)]",[np.int32(120)]
33,appear,[],[np.int32(123)]
33,appear,[],[np.int32(127)]
33,appear,[],[np.int32(132)]
33,appear,[],[np.int32(134)]
33,appear,[],[np.int32(143)]
33,appear,[],[np.int32(145)]
33,disappear,[np.int32(7)],[]
33,disappear,[np.int32(11)],[]
33,disappear,[np.int32(19)],[]
33,disappear,[np.int32(23)],[]
33,disappear,[np.int32(25)],[]
33,disappear,[np.int32(34)],[]
33,split,[np.int32(36)],"[np.int64(31), np.int64(48)]"
33,disappear,[np.int32(40)],[]
33,disappear,[np.int32(48)],[]
33,disappear,[np.int32(49)],[]
33,disappear,[np.int32(52)],[]
33,disappear,[np.int32(64)],[]
33,disappear,[np.int32(69)],[]
33,disappear,[np.int32(76)],[]
33,disappear,[np.int32(88)],[]
33,disappear,[np.int32(101)],[]
33,disappear,[np.int32(103)],[]
33,disappear,[np.int32(108)],[]
33,disappear,[np.int32(119)],[]
33,disappear,[np.int32(129)],[]
33,disappear,[np.int32(138)],[]
33,disappear,[np.int32(142)],[]
34,appear,[],[np.int32(8)]
34,appear,[],[np.int32(19)]
34,appear,[],[np.int32(26)]
34,appear,[],[np.int32(33)]
34,appear,[],[np.int32(35)]
34,appear,[],[np.int32(41)]
34,appear,[],[np.int32(59)]
34,appear,[],[np.int32(65)]
34,appear,[],[np.int32(70)]
34,appear,[],[np.int32(73)]
34,appear,[],[np.int32(82)]
34,appear,[],[np.int32(86)]
34,appear,[],[np.int32(90)]
34,appear,[],[np.int32(99)]
34,appear,[],[np.int32(105)]
34,appear,[],[np.int32(107)]
34,appear,[],[np.int32(138)]
34,appear,[],[np.int32(144)]
34,appear,[],[np.int32(148)]
34,disappear,[np.int32(3)],[]
34,disappear,[np.int32(10)],[]
34,disappear,[np.int32(12)],[]
34,disappear,[np.int32(14)],[]
34,disappear,[np.int32(32)],[]
34,disappear,[np.int32(36)],[]
34,disappear,[np.int32(44)],[]
34,disappear,[np.int32(53)],[]
34,disappear,[np.int32(55)],[]
34,disappear,[np.int32(62)],[]
34,disappear,[np.int32(68)],[]
34,disappear,[np.int32(82)],[]
34,disappear,[np.int32(88)],[]
34,disappear,[np.int32(97)],[]
34,disappear,[np.int32(106)],[]
34,disappear,[np.int32(123)],[]
34,disappear,[np.int32(127)],[]
34,disappear,[np.int32(144)],[]
35,appear,[],[np.int32(5)]
35,appear,[],[np.int32(8)]
35,appear,[],[np.int32(9)]
35,appear,[],[np.int32(11)]
35,appear,[],[np.int32(14)]
35,appear,[],[np.int32(22)]
35,appear,[],[np.int32(31)]
35,appear,[],[np.int32(40)]
35,appear,[],[np.int32(47)]
35,appear,[],[np.int32(49)]
35,appear,[],[np.int32(70)]
35,appear,[],[np.int32(76)]
35,appear,[],[np.int32(94)]
35,appear,[],[np.int32(98)]
35,appear,[],[np.int32(105)]
35,appear,[],[np.int32(107)]
35,appear,[],[np.int32(125)]
35,appear,[],[np.int32(128)]
35,appear,[],[np.int32(143)]
35,disappear,[np.int32(6)],[]
35,disappear,[np.int32(7)],[]
35,disappear,[np.int32(10)],[]
35,disappear,[np.int32(11)],[]
35,disappear,[np.int32(15)],[]
35,disappear,[np.int32(22)],[]
35,disappear,[np.int32(32)],[]
35,disappear,[np.int32(38)],[]
35,disappear,[np.int32(41)],[]
35,disappear,[np.int32(42)],[]
35,disappear,[np.int32(47)],[]
35,split,[np.int32(49)],"[np.int64(45), np.int64(50)]"
35,disappear,[np.int32(51)],[]
35,disappear,[np.int32(54)],[]
35,disappear,[np.int32(59)],[]
35,disappear,[np.int32(60)],[]
35,disappear,[np.int32(64)],[]
35,disappear,[np.int32(65)],[]
35,disappear,[np.int32(69)],[]
35,disappear,[np.int32(70)],[]
35,disappear,[np.int32(73)],[]
35,disappear,[np.int32(74)],[]
35,split,[np.int32(75)],"[np.int64(66), np.int64(72)]"
35,disappear,[np.int32(82)],[]
35,disappear,[np.int32(99)],[]
35,disappear,[np.int32(105)],[]
35,disappear,[np.int32(115)],[]
35,disappear,[np.int32(125)],[]
35,disappear,[np.int32(128)],[]
35,disappear,[np.int32(138)],[]
36,appear,[],[np.int32(6)]
36,appear,[],[np.int32(8)]
36,appear,[],[np.int32(9)]
36,appear,[],[np.int32(13)]
36,appear,[],[np.int32(17)]
36,appear,[],[np.int32(22)]
36,appear,[],[np.int32(24)]
36,appear,[],[np.int32(35)]
36,appear,[],[np.int32(37)]
36,appear,[],[np.int32(46)]
36,appear,[],[np.int32(49)]
36,appear,[],[np.int32(52)]
36,appear,[],[np.int32(55)]
36,appear,[],[np.int32(60)]
36,appear,[],[np.int32(64)]
36,appear,[],[np.int32(69)]
36,appear,[],[np.int32(79)]
36,appear,[],[np.int32(87)]
36,appear,[],[np.int32(94)]
36,appear,[],[np.int32(99)]
36,appear,[],[np.int32(104)]
36,appear,[],[np.int32(119)]
36,appear,[],[np.int32(123)]
36,appear,[],[np.int32(136)]
36,appear,[],[np.int32(149)]
36,disappear,[np.int32(7)],[]
36,disappear,[np.int32(11)],[]
36,disappear,[np.int32(13)],[]
36,disappear,[np.int32(14)],[]
36,disappear,[np.int32(19)],[]
36,disappear,[np.int32(25)],[]
36,disappear,[np.int32(26)],[]
36,disappear,[np.int32(33)],[]
36,disappear,[np.int32(38)],[]
36,disappear,[np.int32(45)],[]
36,disappear,[np.int32(48)],[]
36,disappear,[np.int32(70)],[]
36,disappear,[np.int32(75)],[]
36,disappear,[np.int32(82)],[]
36,disappear,[np.int32(84)],[]
36,disappear,[np.int32(103)],[]
36,disappear,[np.int32(105)],[]
36,disappear,[np.int32(125)],[]
36,disappear,[np.int32(142)],[]
37,appear,[],[np.int32(8)]
37,appear,[],[np.int32(26)]
37,appear,[],[np.int32(33)]
37,merge,"[np.int64(40), np.int64(49)]",[np.int32(35)]
37,appear,[],[np.int32(56)]
37,appear,[],[np.int32(64)]
37,appear,[],[np.int32(72)]
37,appear,[],[np.int32(83)]
37,appear,[],[np.int32(89)]
37,appear,[],[np.int32(96)]
37,appear,[],[np.int32(97)]
37,appear,[],[np.int32(100)]
37,appear,[],[np.int32(109)]
37,appear,[],[np.int32(111)]
37,appear,[],[np.int32(112)]
37,appear,[],[np.int32(115)]
37,disappear,[np.int32(6)],[]
37,disappear,[np.int32(8)],[]
37,disappear,[np.int32(9)],[]
37,disappear,[np.int32(10)],[]
37,disappear,[np.int32(21)],[]
37,disappear,[np.int32(22)],[]
37,disappear,[np.int32(24)],[]
37,disappear,[np.int32(30)],[]
37,disappear,[np.int32(51)],[]
37,disappear,[np.int32(52)],[]
37,disappear,[np.int32(53)],[]
37,disappear,[np.int32(58)],[]
37,disappear,[np.int32(60)],[]
37,disappear,[np.int32(67)],[]
37,disappear,[np.int32(69)],[]
37,disappear,[np.int32(76)],[]
37,disappear,[np.int32(80)],[]
37,disappear,[np.int32(87)],[]
37,disappear,[np.int32(94)],[]
37,disappear,[np.int32(104)],[]
37,disappear,[np.int32(113)],[]
37,disappear,[np.int32(119)],[]
37,disappear,[np.int32(124)],[]
37,disappear,[np.int32(126)],[]
37,disappear,[np.int32(136)],[]
37,disappear,[np.int32(147)],[]
38,appear,[],[np.int32(6)]
38,appear,[],[np.int32(7)]
38,appear,[],[np.int32(12)]
38,appear,[],[np.int32(13)]
38,appear,[],[np.int32(18)]
38,appear,[],[np.int32(20)]
38,appear,[],[np.int32(27)]
38,appear,[],[np.int32(40)]
38,appear,[],[np.int32(44)]
38,appear,[],[np.int32(45)]
38,appear,[],[np.int32(48)]
38,appear,[],[np.int32(51)]
38,appear,[],[np.int32(53)]
38,appear,[],[np.int32(56)]
38,appear,[],[np.int32(67)]
38,appear,[],[np.int32(72)]
38,appear,[],[np.int32(78)]
38,appear,[],[np.int32(80)]
38,appear,[],[np.int32(101)]
38,appear,[],[np.int32(103)]
38,appear,[],[np.int32(109)]
38,appear,[],[np.int32(117)]
38,appear,[],[np.int32(134)]
38,appear,[],[np.int32(136)]
38,disappear,[np.int32(10)],[]
38,disappear,[np.int32(13)],[]
38,disappear,[np.int32(16)],[]
38,disappear,[np.int32(17)],[]
38,disappear,[np.int32(18)],[]
38,disappear,[np.int32(34)],[]
38,disappear,[np.int32(39)],[]
38,disappear,[np.int32(46)],[]
38,disappear,[np.int32(47)],[]
38,disappear,[np.int32(58)],[]
38,disappear,[np.int32(60)],[]
38,disappear,[np.int32(63)],[]
38,disappear,[np.int32(68)],[]
38,disappear,[np.int32(84)],[]
38,disappear,[np.int32(89)],[]
38,disappear,[np.int32(90)],[]
38,disappear,[np.int32(96)],[]
38,disappear,[np.int32(105)],[]
38,disappear,[np.int32(109)],[]
38,disappear,[np.int32(110)],[]
38,disappear,[np.int32(111)],[]
38,disappear,[np.int32(114)],[]
38,disappear,[np.int32(116)],[]
38,disappear,[np.int32(130)],[]
38,disappear,[np.int32(133)],[]
39,appear,[],[np.int32(12)]
39,appear,[],[np.int32(17)]
39,appear,[],[np.int32(18)]
39,appear,[],[np.int32(20)]
39,appear,[],[np.int32(32)]
39,appear,[],[np.int32(49)]
39,appear,[],[np.int32(60)]
39,appear,[],[np.int32(61)]
39,appear,[],[np.int32(65)]
39,appear,[],[np.int32(66)]
39,appear,[],[np.int32(68)]
39,appear,[],[np.int32(88)]
39,appear,[],[np.int32(91)]
39,appear,[],[np.int32(95)]
39,appear,[],[np.int32(109)]
39,appear,[],[np.int32(115)]
39,appear,[],[np.int32(117)]
39,appear,[],[np.int32(119)]
39,appear,[],[np.int32(140)]
39,disappear,[np.int32(6)],[]
39,disappear,[np.int32(13)],[]
39,disappear,[np.int32(18)],[]
39,disappear,[np.int32(20)],[]
39,disappear,[np.int32(41)],[]
39,disappear,[np.int32(45)],[]
39,disappear,[np.int32(49)],[]
39,disappear,[np.int32(51)],[]
39,disappear,[np.int32(80)],[]
39,disappear,[np.int32(90)],[]
39,disappear,[np.int32(101)],[]
39,disappear,[np.int32(103)],[]
39,disappear,[np.int32(104)],[]
39,disappear,[np.int32(135)],[]
39,disappear,[np.int32(136)],[]
40,appear,[],[np.int32(6)]
40,appear,[],[np.int32(8)]
40,appear,[],[np.int32(11)]
40,appear,[],[np.int32(17)]
40,appear,[],[np.int32(19)]
40,appear,[],[np.int32(21)]
40,appear,[],[np.int32(22)]
40,appear,[],[np.int32(23)]
40,appear,[],[np.int32(26)]
40,appear,[],[np.int32(28)]
40,appear,[],[np.int32(34)]
40,appear,[],[np.int32(37)]
40,appear,[],[np.int32(55)]
40,appear,[],[np.int32(71)]
40,appear,[],[np.int32(82)]
40,appear,[],[np.int32(85)]
40,appear,[],[np.int32(105)]
40,appear,[],[np.int32(118)]
40,appear,[],[np.int32(130)]
40,appear,[],[np.int32(140)]
40,appear,[],[np.int32(141)]
40,disappear,[np.int32(7)],[]
40,disappear,[np.int32(10)],[]
40,disappear,[np.int32(18)],[]
40,disappear,[np.int32(20)],[]
40,disappear,[np.int32(29)],[]
40,split,[np.int32(45)],"[np.int64(51), np.int64(56)]"
40,disappear,[np.int32(48)],[]
40,disappear,[np.int32(54)],[]
40,disappear,[np.int32(60)],[]
40,disappear,[np.int32(61)],[]
40,disappear,[np.int32(63)],[]
40,disappear,[np.int32(70)],[]
40,disappear,[np.int32(73)],[]
40,disappear,[np.int32(81)],[]
40,disappear,[np.int32(93)],[]
40,split,[np.int32(94)],"[np.int64(97), np.int64(98)]"
40,disappear,[np.int32(95)],[]
40,disappear,[np.int32(97)],[]
40,disappear,[np.int32(98)],[]
40,disappear,[np.int32(108)],[]
40,disappear,[np.int32(117)],[]
40,disappear,[np.int32(122)],[]
40,disappear,[np.int32(138)],[]
40,disappear,[np.int32(140)],[]
41,appear,[],[np.int32(18)]
41,appear,[],[np.int32(24)]
41,appear,[],[np.int32(33)]
41,appear,[],[np.int32(62)]
41,appear,[],[np.int32(65)]
41,appear,[],[np.int32(77)]
41,appear,[],[np.int32(78)]
41,appear,[],[np.int32(82)]
41,appear,[],[np.int32(96)]
41,appear,[],[np.int32(97)]
41,appear,[],[np.int32(98)]
41,appear,[],[np.int32(107)]
41,appear,[],[np.int32(112)]
41,appear,[],[np.int32(114)]
41,appear,[],[np.int32(119)]
41,appear,[],[np.int32(121)]
41,appear,[],[np.int32(127)]
41,appear,[],[np.int32(141)]
41,disappear,[np.int32(6)],[]
41,disappear,[np.int32(8)],[]
41,disappear,[np.int32(10)],[]
41,disappear,[np.int32(11)],[]
41,disappear,[np.int32(21)],[]
41,disappear,[np.int32(37)],[]
41,disappear,[np.int32(59)],[]
41,disappear,[np.int32(68)],[]
41,disappear,[np.int32(94)],[]
41,disappear,[np.int32(97)],[]
41,disappear,[np.int32(109)],[]
41,disappear,[np.int32(112)],[]
41,disappear,[np.int32(114)],[]
41,disappear,[np.int32(130)],[]
41,disappear,[np.int32(139)],[]
41,disappear,[np.int32(140)],[]
41,disappear,[np.int32(141)],[]
42,appear,[],[np.int32(13)]
42,appear,[],[np.int32(26)]
42,appear,[],[np.int32(40)]
42,appear,[],[np.int32(43)]
42,appear,[],[np.int32(45)]
42,appear,[],[np.int32(48)]
42,appear,[],[np.int32(52)]
42,appear,[],[np.int32(54)]
42,appear,[],[np.int32(55)]
42,appear,[],[np.int32(62)]
42,appear,[],[np.int32(64)]
42,appear,[],[np.int32(70)]
42,appear,[],[np.int32(71)]
42,appear,[],[np.int32(80)]
42,appear,[],[np.int32(86)]
42,appear,[],[np.int32(99)]
42,appear,[],[np.int32(102)]
42,appear,[],[np.int32(108)]
42,appear,[],[np.int32(110)]
42,appear,[],[np.int32(116)]
42,appear,[],[np.int32(118)]
42,appear,[],[np.int32(137)]
42,disappear,[np.int32(4)],[]
42,disappear,[np.int32(14)],[]
42,disappear,[np.int32(18)],[]
42,disappear,[np.int32(30)],[]
42,disappear,[np.int32(39)],[]
42,disappear,[np.int32(40)],[]
42,disappear,[np.int32(43)],[]
42,disappear,[np.int32(47)],[]
42,disappear,[np.int32(49)],[]
42,disappear,[np.int32(51)],[]
42,disappear,[np.int32(57)],[]
42,disappear,[np.int32(62)],[]
42,disappear,[np.int32(64)],[]
42,disappear,[np.int32(77)],[]
42,disappear,[np.int32(95)],[]
42,disappear,[np.int32(112)],[]
42,disappear,[np.int32(114)],[]
42,disappear,[np.int32(141)],[]
43,appear,[],[np.int32(3)]
43,appear,[],[np.int32(6)]
43,appear,[],[np.int32(8)]
43,appear,[],[np.int32(14)]
43,appear,[],[np.int32(17)]
43,appear,[],[np.int32(29)]
43,appear,[],[np.int32(36)]
43,appear,[],[np.int32(40)]
43,appear,[],[np.int32(46)]
43,appear,[],[np.int32(50)]
43,appear,[],[np.int32(52)]
43,appear,[],[np.int32(61)]
43,appear,[],[np.int32(63)]
43,appear,[],[np.int32(65)]
43,appear,[],[np.int32(86)]
43,appear,[],[np.int32(93)]
43,appear,[],[np.int32(98)]
43,appear,[],[np.int32(104)]
43,appear,[],[np.int32(114)]
43,appear,[],[np.int32(124)]
43,appear,[],[np.int32(140)]
43,disappear,[np.int32(2)],[]
43,disappear,[np.int32(8)],[]
43,disappear,[np.int32(13)],[]
43,disappear,[np.int32(22)],[]
43,disappear,[np.int32(26)],[]
43,disappear,[np.int32(31)],[]
43,disappear,[np.int32(40)],[]
43,disappear,[np.int32(45)],[]
43,disappear,[np.int32(54)],[]
43,disappear,[np.int32(55)],[]
43,disappear,[np.int32(59)],[]
43,disappear,[np.int32(62)],[]
43,disappear,[np.int32(63)],[]
43,disappear,[np.int32(64)],[]
43,disappear,[np.int32(70)],[]
43,disappear,[np.int32(75)],[]
43,disappear,[np.int32(77)],[]
43,disappear,[np.int32(81)],[]
43,disappear,[np.int32(86)],[]
43,disappear,[np.int32(97)],[]
43,disappear,[np.int32(101)],[]
43,disappear,[np.int32(114)],[]
43,disappear,[np.int32(124)],[]
43,disappear,[np.int32(136)],[]
43,disappear,[np.int32(143)],[]
44,appear,[],[np.int32(5)]
44,appear,[],[np.int32(6)]
44,appear,[],[np.int32(10)]
44,appear,[],[np.int32(33)]
44,appear,[],[np.int32(37)]
44,appear,[],[np.int32(38)]
44,appear,[],[np.int32(41)]
44,appear,[],[np.int32(43)]
44,appear,[],[np.int32(47)]
44,appear,[],[np.int32(49)]
44,appear,[],[np.int32(58)]
44,appear,[],[np.int32(64)]
44,appear,[],[np.int32(72)]
44,appear,[],[np.int32(79)]
44,appear,[],[np.int32(84)]
44,appear,[],[np.int32(96)]
44,appear,[],[np.int32(106)]
44,appear,[],[np.int32(116)]
44,appear,[],[np.int32(121)]
44,appear,[],[np.int32(134)]
44,appear,[],[np.int32(141)]
44,disappear,[np.int32(3)],[]
44,disappear,[np.int32(8)],[]
44,disappear,[np.int32(33)],[]
44,disappear,[np.int32(34)],[]
44,disappear,[np.int32(38)],[]
44,disappear,[np.int32(40)],[]
44,disappear,[np.int32(46)],[]
44,disappear,[np.int32(48)],[]
44,disappear,[np.int32(49)],[]
44,disappear,[np.int32(54)],[]
44,disappear,[np.int32(80)],[]
44,disappear,[np.int32(92)],[]
44,disappear,[np.int32(93)],[]
44,disappear,[np.int32(95)],[]
44,disappear,[np.int32(104)],[]
44,disappear,[np.int32(105)],[]
44,disappear,[np.int32(108)],[]
44,disappear,[np.int32(114)],[]
44,disappear,[np.int32(134)],[]
44,disappear,[np.int32(140)],[]
44,disappear,[np.int32(141)],[]
44,disappear,[np.int32(142)],[]
45,appear,[],[np.int32(2)]
45,appear,[],[np.int32(8)]
45,appear,[],[np.int32(20)]
45,appear,[],[np.int32(24)]
45,appear,[],[np.int32(26)]
45,appear,[],[np.int32(38)]
45,appear,[],[np.int32(39)]
45,appear,[],[np.int32(49)]
45,appear,[],[np.int32(52)]
45,appear,[],[np.int32(77)]
45,appear,[],[np.int32(90)]
45,appear,[],[np.int32(94)]
45,appear,[],[np.int32(102)]
45,appear,[],[np.int32(133)]
45,disappear,[np.int32(5)],[]
45,disappear,[np.int32(6)],[]
45,disappear,[np.int32(10)],[]
45,disappear,[np.int32(25)],[]
45,disappear,[np.int32(32)],[]
45,disappear,[np.int32(37)],[]
45,disappear,[np.int32(39)],[]
45,disappear,[np.int32(43)],[]
45,disappear,[np.int32(47)],[]
45,disappear,[np.int32(49)],[]
45,disappear,[np.int32(58)],[]
45,disappear,[np.int32(62)],[]
45,disappear,[np.int32(74)],[]
45,disappear,[np.int32(75)],[]
45,disappear,[np.int32(84)],[]
45,disappear,[np.int32(90)],[]
45,split,[np.int32(92)],"[np.int64(84), np.int64(87)]"
45,disappear,[np.int32(95)],[]
45,disappear,[np.int32(99)],[]
45,disappear,[np.int32(106)],[]
45,disappear,[np.int32(110)],[]
45,disappear,[np.int32(114)],[]
45,disappear,[np.int32(116)],[]
45,split,[np.int32(128)],"[np.int64(119), np.int64(126)]"
45,disappear,[np.int32(130)],[]
45,disappear,[np.int32(141)],[]
46,appear,[],[np.int32(2)]
46,appear,[],[np.int32(9)]
46,appear,[],[np.int32(14)]
46,appear,[],[np.int32(28)]
46,appear,[],[np.int32(31)]
46,appear,[],[np.int32(37)]
46,appear,[],[np.int32(38)]
46,appear,[],[np.int32(44)]
46,appear,[],[np.int32(47)]
46,appear,[],[np.int32(49)]
46,appear,[],[np.int32(51)]
46,appear,[],[np.int32(55)]
46,appear,[],[np.int32(59)]
46,appear,[],[np.int32(67)]
46,appear,[],[np.int32(71)]
46,appear,[],[np.int32(79)]
46,appear,[],[np.int32(80)]
46,appear,[],[np.int32(85)]
46,appear,[],[np.int32(96)]
46,appear,[],[np.int32(98)]
46,appear,[],[np.int32(103)]
46,appear,[],[np.int32(106)]
46,disappear,[np.int32(2)],[]
46,disappear,[np.int32(8)],[]
46,disappear,[np.int32(20)],[]
46,disappear,[np.int32(26)],[]
46,disappear,[np.int32(31)],[]
46,disappear,[np.int32(37)],[]
46,disappear,[np.int32(39)],[]
46,disappear,[np.int32(49)],[]
46,disappear,[np.int32(51)],[]
46,disappear,[np.int32(52)],[]
46,split,[np.int32(54)],"[np.int64(56), np.int64(57)]"
46,disappear,[np.int32(64)],[]
46,disappear,[np.int32(67)],[]
46,disappear,[np.int32(77)],[]
46,disappear,[np.int32(89)],[]
46,disappear,[np.int32(94)],[]
46,disappear,[np.int32(95)],[]
46,disappear,[np.int32(101)],[]
46,disappear,[np.int32(109)],[]
46,disappear,[np.int32(117)],[]
46,disappear,[np.int32(119)],[]
46,disappear,[np.int32(124)],[]
46,disappear,[np.int32(125)],[]
47,appear,[],[np.int32(5)]
47,appear,[],[np.int32(6)]
47,appear,[],[np.int32(16)]
47,appear,[],[np.int32(19)]
47,appear,[],[np.int32(34)]
47,appear,[],[np.int32(37)]
47,appear,[],[np.int32(38)]
47,appear,[],[np.int32(40)]
47,appear,[],[np.int32(47)]
47,appear,[],[np.int32(49)]
47,appear,[],[np.int32(52)]
47,appear,[],[np.int32(54)]
47,appear,[],[np.int32(61)]
47,appear,[],[np.int32(62)]
47,appear,[],[np.int32(78)]
47,merge,"[np.int64(82), np.int64(90)]",[np.int32(86)]
47,appear,[],[np.int32(103)]
47,appear,[],[np.int32(104)]
47,appear,[],[np.int32(108)]
47,appear,[],[np.int32(112)]
47,appear,[],[np.int32(113)]
47,appear,[],[np.int32(127)]
47,appear,[],[np.int32(131)]
47,appear,[],[np.int32(138)]
47,disappear,[np.int32(2)],[]
47,disappear,[np.int32(9)],[]
47,disappear,[np.int32(20)],[]
47,disappear,[np.int32(28)],[]
47,disappear,[np.int32(31)],[]
47,disappear,[np.int32(35)],[]
47,disappear,[np.int32(38)],[]
47,disappear,[np.int32(41)],[]
47,disappear,[np.int32(49)],[]
47,disappear,[np.int32(55)],[]
47,disappear,[np.int32(59)],[]
47,disappear,[np.int32(96)],[]
47,disappear,[np.int32(106)],[]
47,disappear,[np.int32(107)],[]
47,disappear,[np.int32(113)],[]
47,disappear,[np.int32(125)],[]
47,disappear,[np.int32(128)],[]
47,disappear,[np.int32(129)],[]
48,appear,[],[np.int32(2)]
48,appear,[],[np.int32(21)]
48,appear,[],[np.int32(25)]
48,appear,[],[np.int32(34)]
48,appear,[],[np.int32(50)]
48,appear,[],[np.int32(80)]
48,appear,[],[np.int32(86)]
48,appear,[],[np.int32(98)]
48,appear,[],[np.int32(114)]
48,appear,[],[np.int32(117)]
48,appear,[],[np.int32(127)]
48,appear,[],[np.int32(129)]
48,appear,[],[np.int32(131)]
48,appear,[],[np.int32(137)]
48,disappear,[np.int32(5)],[]
48,disappear,[np.int32(9)],[]
48,disappear,[np.int32(16)],[]
48,disappear,[np.int32(25)],[]
48,disappear,[np.int32(36)],[]
48,disappear,[np.int32(37)],[]
48,split,[np.int32(43)],"[np.int64(42), np.int64(48)]"
48,disappear,[np.int32(59)],[]
48,disappear,[np.int32(62)],[]
48,disappear,[np.int32(65)],[]
48,disappear,[np.int32(69)],[]
48,disappear,[np.int32(70)],[]
48,disappear,[np.int32(74)],[]
48,disappear,[np.int32(83)],[]
48,disappear,[np.int32(88)],[]
48,disappear,[np.int32(113)],[]
48,split,[np.int32(121)],"[np.int64(113), np.int64(121)]"
48,disappear,[np.int32(131)],[]
49,appear,[],[np.int32(2)]
49,appear,[],[np.int32(6)]
49,appear,[],[np.int32(15)]
49,appear,[],[np.int32(20)]
49,appear,[],[np.int32(22)]
49,appear,[],[np.int32(31)]
49,appear,[],[np.int32(33)]
49,appear,[],[np.int32(34)]
49,appear,[],[np.int32(49)]
49,appear,[],[np.int32(57)]
